"PABLO PICASSO  MÃ¡laga 1881 â€“ Mougins 1973  Oval green, black and blue plate decorated with stylized face  Painted ceramic, no. ex. 64/100, 33 x 40 cm  Mark impressed on the back: Madoura Plein Feu Empreinte Originale de Picasso - 64/100  PABLO PICASSO  MÃ¡laga 1881 â€“ Mougins 1973  Piatto ovale verde, blu e nero con decori a rilievo e viso stilizzato  Ceramica smaltata, n. esemplare 64/100, 33 x 40 cm  Marchio impresso al retro con relativa numerazione: Madoura Plein Feu Empreinte Originale de picasso - 64/100","PABLO PICASSO - Oval green, black and blue plate",Thu,6224,6790,7921,6224,767,Italy,9,85
"Unglazed terracotta plate, dated â€œ22.1.56â€ in reverse, lower left, conceived on 22 January 1956 and executed in a numbered edition of 100. Stamped and marked â€œMadoura Plein Feuâ€, Empreinte Originale de Picasso, 47/100â€ on the reverse. Diameter: 15 . in.",PABLO PICASSO,Tue,6060,5509,6611,4407,615,Italy,2,40
"Partially glazed ceramic plate, dated â€œ11.6.59â€ in reverse, lower centre, conceived on 11 June 1959 and executed in a numbered edition of 100. Stamped and marked â€œMadoura Plein Feu, Empreinte Originale de Picasso, 35/100â€ on the reverse. Diameter: 16 . in.",PABLO PICASSO,Tue,6060,5509,6611,4407,615,Italy,2,41
"Bande Dessinée. Radierung auf Velin. 41,6 x 31,1 cm (Plattenrand); 57,9 x 45,3 cm (Blattgröße). Signiert. Aufl. 50 num. Ex. 1968. Baer 1507 B b 1 (von C), Bloch 1491.  Blatt 11 der Serie: ""347 gravures"". Herausgegeben von der Galerie Louise Leiris, 1969. Neben der Auflage erwähnt Baer 17 signierte Künstlerexemplare dieses Zustandes. Ganz prachtvoller Druck mit dem vollen Rand. Verso am oberen Rand minimaler Papierabrieb sowie zwei Restchen alter Montierung, sonst in sehr schöner Erhaltung. ","8230: Picasso, Pablo: Bande Dessinée",Sat,7860,8574,10718,8574,2606,Germany,5,76
"Pablo Picasso, Cannes 1956, Gelatin silver print, printed in the 1960s 34,5 x 29,5 cm (13.6 x 11.6 in) Signed and dated by the photographer in ink in the margin  PROVENANCE Swann New York, 21.10.2008, Lot 1025  LITERATURE Bill Brandt, Portraits, London 1982, pl. 35; Bill Jay (ed.), The Photography of Bill Brandt, London 1999, p. 205.",BILL BRANDT (1904 - 1983),Fri,7586,8276,11034,5517,1578,Austria,5,57
"Picasso, Pablo . -  Jacob, Max.  Chronique des temps héroïques. 126 S., 3 Bl. Mit 24 Holzschnitten von G. Aubert nach Zeichnungen von P. Picasso sowie 3 Orig.-Radierungen, 1 Orig.-Lithographie als Frontispiz sowie  Extrasuite  mit dem Porträt von Max Jacob in Lithographie und 3 Orig.-Radierungen von Pablo Picasso. 25,5 x 19,6 cm. Lose Bogen bzw. lose Bl. in farb. orig.-lithogr. OUmschlag in OPp-Decke und illustr. OPp-Schuber. Paris, L. Broder, 1956.  Bloch, Bücher 71. Horodisch S. 72. Rau 577. Eines von 30 numer. Exemplaren (Gesamtauflage 170 Ex.) der Vorzugsausgabe, im Druckvermerk vom Künstler signiert. Mit der Extrasuite der  Orig.-Radierungen Bloch 802-804 und den Orig.-Lithographien ""Porträt Max Jacob"" auf ""Papier ancien du Japon"". - Der Schuber etwas unfrisch, sonst wohlerhaltenes Exemplar.   ","3124: Jacob, Max: Chronique des temps héroïques",Sat,7668,5577,7668,5577,2823,Germany,7,119
"Artist:  Pablo Picasso (Spanish, 1881-1973)  Markings:  Madoura imprint, Empreinte Originale de Picasso stamp; ed. 23/100  Country of Origin &amp; Materials:  France; ceramic earthenware  Additional Information:  Work is titled VISAGE A LA GRILLE (FACE ON GRID). Provenance: Museum of Contemporary Art, Chicago, Illinois, 1990 | Private Collection, Boynton Beach, Florida.  Dimensions:  16.5""dia",Large Pablo Picasso Madoura VISAGE A LA GRILLE Charger,Sat,6710,5000,8000,4000,527,United States,9,51
"Artist:  Pablo Picasso (Spanish, 1881-1973); Madoura  Markings:  markings  Country of Origin &amp; Materials:  France; ceramic  Additional Information:  Provenance: Private Collection, New York since 1970s | Surovek Print Gallery, Palm Beach, Florida. Reference: Pablo Picasso- Catalogue of the Edited Ceramic Works 1947-1971, Alain Ramié, p.78.  Dimensions:  5""h, 7.5""w, 3.5""d",Pablo Picasso POISSON Vessel,Sat,6710,5000,7000,3500,527,United States,4,48
"Pablo PICASSO (1881-1973)  Coucher de soleil   Encre sur papier.   Signé et dédicacé ""Para mis amigos / Roger / Picasso""  30 x 25 cm  Dessin original dans le livre ""les Picasso de Picasso » - Edition La Bibliothèque des Arts, Paris  Nous remercions Claude Picasso pour nous avoir confirmé l’authenticité de cette oeuvre.",Pablo PICASSO (1881-1973) Coucher de soleil  Encre sur,Sat,6700,1794,2991,1555,72,France,8,52
"Unframed Pablo Picasso (Spanish, 1881-1973) signed mixed media drawing, on inside of cover of 1954 book Picasso and the Human Comedy, by Michael Leiris and Rebecca West. Comes with a Certificate of Attribution from Alan Goldberg, London. Measures 14.25 by 10.25 inches. Intentionally torn from original book. Overall in very good condition.",PICASSO MIXED MEDIA DRAWING ON BOOK COVER W/ COA,Sun,6700,2500,4500,1200,2171,United States,9,52
"This is an original drawing by Pablo Picasso, signed, dated and dedicated by the artist.  The drawing was done on the opposite side of the front cover of a book.  The image is of a kingly figure with ornate crown and beard.  It is done in 6 colors, including two shades of brown, gray, green, red, and orange.  The date and dedication are done in blue.     * Artist: Pablo PicassoSignature: By the artist in black felt tip marker, upper leftDate: 5-3-60Dedication:  ""Pour Helene""Medium:  Color felt tip marker on paperPage size: 8 x 11 inchesBook: ""The Private World of Pablo Picasso""Author: David Douglas DuncanBook publication date: 1958Condition: Very Good; crease from left top to lower centerCertificate of Attribution: Alan Goldberg Authentication Service, London EnglandReference marking: On the cover of the book",Pablo Picasso Original Drawing Signed In Book 1960,Thu,6600,9000,11250,4500,2391,United States,8,130
"Pablo Picasso (1881-1973) Fleurs, for U.C.L.Alithograph printed in colours, 1961, signed in pencil, numbered 41/100, on wove paper, with full margins,  575 x 469mm (22 5/8 x 18 1/2 in) IMPORTANT: This lot is sold subject to Artists Resale Rights, details of which can be found in our Terms and Conditions.","214: Pablo Picasso (1881-1973) Fleurs, for U.C.L.A",Tue,7730,8052,11273,7086,2050,United Kingdom,7,51
"Pablo PICASSO (1881-1973). Linosn. ""Pique"",sign. Bloch 944. (16x22cm) 30.000-40.000","Pablo PICASSO (1881-1973)  Linosn. ""Pique"", sign. Bloch",Thu,6385,3684,5526,2763,809,Norway,7,9
"Pablo Picasso (1881-1973), ""Paris Street Scene,"" 1899, gouache, signed and dated and placed l.r., dedicated l.l., ""a madame Phyllis W Hudson, la plus grande l'artiste avec le respecheaux homage, Picasso, 1960,"" framed, H.- 4 3/4 in., W.- 6 1/2 in. Note: This is from the estate of Phyllis Hudson, who met Picasso in Paris in 1960 at an art conference.","Pablo Picasso (1881-1973), ""Paris Street Scene,"" 1899,",Sat,6500,5000,10000,2700,1395,United States,7,60
(1881-1973) Cavalier et Cheval  sgn. and numbered 160/300 EDITION PICASSO  stamped MADOURA and EDITION PICASSO  7.75”h; 7”w; 5”d  Conceived in 1952 and executed in a numbered edition of 300  From a Vermont private collection.,PABLO PICASSO PAINTED CERAMIC PITCHER,Sat,6500,8000,12000,4000,856,United States,5,34
"Pablo Picasso (Spanish 1881-1973)- ''Modele Contemplant un Groupe Sculpte'' (Bloch 175)- etching, 1933, signed in pencil, from 'La Suite Vollard', slightly light struck, minor handling creases, 1 light stain top part of image.   11 3/4 x 14 1/4''",Pablo Picasso etching,Sat,6500,8000,12000,4000,947,United States,3,38
"Artist:  PICASSO, Pablo (Spanish/French 1881 - 1973)  Title:  Face (Madoura Pitcher)  Date:  1969  Medium:  Glazed earthenware pitcher  Dimension:  12 1/4 x 5 x 4 inches  Edition:  195/500  Description:  Literature: Alain Ramie, ""Picasso: Catalogue of the Edited Ceramic Works 1947-1971,"" 1988, p. 293  Signature:  Base underside stamped EDITION PICASSO MADOURA PLEIN FEU and incised EDITION PICASSO 195/500 R. 145, incised lower back edge with date 9.1.69  Provenance:  The Property of a Gentleman ","PABLO PICASSO; MADOURA 1969 Pitcher, ""Face""",Sat,6500,4000,6000,3400,1192,United States,6,71
"Dated on side 9.1.69, marked on bottom ""Edition Picasso 61/500 Madoura"", stamped in ""Edition Picasso"", and makers mark (see pictures). Measures 11 1/2"" x 11"". Estimate $3,000 - $5,000 Starting Bid $1,000","A76-1  PABLO PICASSO ""MADOURA"" PITCHER",Sun,6500,3000,5000,1000,1114,United States,5,32
"PABLO PICASSO ""ABSTRACT MALE"" LITHOGRAPH, EDITION  NUMBER 231/375. FRAMED, SIGNED LOWER RIGHT.  Height: 25 1/4 in. by Width: 19 1/2 in.","30D: PABLO PICASSO ""ABSTRACT MALE"" LITHOGRAPH #231/375",Wed,6500,12000,15000,10000,3050,United States,7,21
"Pablo Picasso (Spanish, 1881-1973)   Flower Women,  1948, edition of 175 (Ramie, 50).  Inscribed and numbered ""R-152 EDITION PICASSO 89/175 MADOURA"" on the underside, stamped ""EDITION PICASSO"" and ""MADOURA"" on the underside.  Glazed turned white earthenware pitcher, height 13 1/4 in. (33.5 cm).  Condition:  Subtle soiling.   Provenance:  A gift from Georges Ramie to the artist Jack Amoroso; purchased from Amoroso by a family member of the present owner in the early 1980s.","137: Pablo Picasso (Spanish, 1881-1973) Flower Women, 1",Fri,6500,4000,6000,2000,2355,United States,8,71
"Pablo Picasso (Spanish, 1881-1973), ""Chouetton,"" 1952, glazed and painted ceramic vase, marked ""Edition Picasso Madoura"" on the underside, edition of 500, overall: 9.3""h x 4""w x 4""d","Pablo Picasso, Chouetton, Ceramic Vase",Sun,6500,5000,7000,2500,610,United States,5,27
"Pablo Picasso (1881 - 1973 Spanish/French) for Madoura, 1950s  Inscribed and stamped to underside: Edition / Picasso, with impressed Madoura maker's mark  A ''Visage'' painted pottery pitcher, of the edition of 500  12.125'' H x 5.25'' W x 4.125'' D   Provenance: Private Collection, San Dimas, CA.",A Pablo Picasso for Madoura art pottery pitcher,Tue,6500,4000,6000,2000,244,United States,8,46
"Original crayon drawing of a dove, attributed to Pablo Picasso (1881-1973), executed on the title page and facing page of ""Picasso 1967-1970,"" an exhibition catalog published by the Saidenberg Gallery, New York, for an exhibit held from October 6 through November 14, 1970. Drawing is dated on the facing page and signed on the title page. Overall dimensions: 6 1/4 x 12 1/2 inches.    Condition Note: Front cover is missing. There may also be a missing end page. Drawing is in excellent condition.    Book collection, Dallas, Texas. According to various notes and documents and statements from the consignor's family, it appears that some of the books in this collection may have been purchased at the following book fairs: The New York Antiquarian Book Fair, pre-1981 shows; The Boston International Antiquarian Book Fair, circa 1970's shows; The Antiquarian Book Fair, Grosvenor Square, London, dates unknown; The International Antiquarian Book Fair, New York, circa 1975 show; The European Antiquarian Book Fair, circa mid-1980's shows. Please see our ""Auction Description"" under ""Auction Details"" for more information about the books being offered in this sale.   Lot Note: This lot is being offered as ""attributed to"" the named artist, meaning that it appears to be of the period and may be wholly or partly by the ascribed artist but that neither Preston Hall nor the consignor can guarantee this attribution. For additional information, please see our Terms and Conditions of Sale regarding attributed works of art.",110: Picasso Exhibition Catalog With Original Drawing,Thu,6500,1200,1500,600,2356,United States,7,241
"Original sanguine sketchbook drawing on white wove paper (watermark may be British), seated figure and studies, attributed to Pablo Picasso (1881-1973). Signed upper right, inscribed ""Paris"" and dated 1923. 8 7/8 x 6 7/8 inches. Very good overall condition. Unframed.   Provenance: Ex-collection Monsieur Hubert de Saint-Senoch (Paris), the French collector and dealer. Thence by descent to the present owner, through his father, who acquired (via gift or purchase) the drawing from Saint-Senoch, his long-time friend.   Lot Note: Many items from the estate of Hubert de Saint-Senoch were sold by Sotheby's, Monaco, in the early 1990's.    AUTHENTICATION & PROVENANCE OF ATTRIBUTED LOTS (and lots offered ""in the manner of""): This lot is being offered as ""attributed to"" the named artist. We have no specific documentation to prove or disprove its authenticity, nor have we submitted it to any expert or committee of experts for review or forensic examination. Authentication is not an exact science. Contrary opinions may exist. Our opinion is not based on any specific expertise. The signature, style, and composition of the work seem absolutely correct and are similar to pieces of known authenticity and provenance which we have seen or sold, although neither we nor the consignor can guaranty that the present lot is wholly or partly by the ascribed artist. Regarding provenance, at times we rely on information provided to us by the consignor, the consignor's agent, family records or documents, estate papers, and/or other third parties. Sometimes this information cannot be verified. If you have questions about a lot's provenance, please ask them prior to bidding. Unless stated otherwise, no documents, letters, or additional information concerning provenance will accompany the lot. [Copyright 2014 Preston Hall Gallery]",Pablo Picasso (1881-1973) Sanguine Drawing,Tue,6500,2500,3500,1200,1602,United States,5,280
"Pablo Picasso  (Spanish, 1881-1973)  Femme  painted ceramic  inscribed  Edition Picasso ; stamped  Madoura  Height: 13 3/4 inches.","469: Pablo Picasso, (Spanish, 1881-1973), Femme",Mon,6500,4000,6000,2000,2618,United States,6,17
"(Spanish, 1891-1973)  [Quatre visages], 1959, edition 264/300, stamped ""Madoura Plein Feu"", ""Edition Picasso"" and incised in slip ""Edition/Picasso/264/300/Madoura"", slip-decorated, partially glazed ceramic pitcher, 9 in.,. Condition: light abrasion. Notes: Please Note:  Brunk Auctions provides condition reports as a courtesy to our clients and assumes no liability for any error or omission. Descriptions are our opinions and should in no way be construed as a guarantee of any kind as to age, condition, materials or any other feature of items being sold. No statement written or oral made by the auctioneer shall be deemed a warranty or assumption of liability by Brunk Auctions or by any seller represented by Brunk Auctions. We are happy to provide additional photographs to aid in your decision. We do not give refunds.. Provenance: Private Collection",Pablo Picasso,Sat,6500,5000,7000,2500,737,United States,2,130
"Four enlaced profiles, 1949  White earthenware plate painted in colors and glazed on the front and back, diameter 10 1/2 in. (26.7 cm) from the edition of 35, with the Empreinte Original de Picasso and Madoura Plein Feu pottery stamps on the underside, a small spot loss of glaze near the edge on front, otherwise in good condition.   LITERATURE Alain Ramié 84","31: PABLO PICASSO Four enlaced profiles, 1949",Wed,6500,4000,6000,2800,2595,United States,7,62
"PABLO PICASSO (1881 - 1973)   MADOURA   Glazed earthenware plate, ""Face no. 125,"" France, 1963; Signed EDITION PICASSO 77/-150 MADOURA No. 125; 10"" dia.   Literature: Alain Ramie, ""Picasso: Catalogue of the Edited Ceramic Works 1947-1971,"" 1988, p. 246","PABLO PICASSO; MADOURA Plate, ""Face no. 125""",Sun,6500,3000,5000,1500,1366,United States,7,37
"Exceptional early Cubist watercolor, untitled study (figure), attributed to Pablo Picasso (1881-1973). Signed high upper right and dated 1915. Executed on a book wrapper, possibly from a sketchbook. 8 1/2 x 5 1/2 inches.   Provenance: Ex-collection Monsieur Hubert de Saint-Senoch (Paris), the French collector and dealer. Thence by descent to the present owner, through his father, who acquired the drawing from Saint-Senoch, his long-time friend.   Lot Note: Many items from the estate of Hubert de Saint-Senoch were sold by Sotheby's, Monaco, in the early 1990's.",Pablo Picasso (1881-1973) Watercolor Dated 1915,Tue,6500,3000,5000,1000,1672,United States,6,85
"Pablo Picasso  (Spanish, 1881-1973)  Visage No. 101  glazed ceramic plate  edition 30/150, marked No. 101/Edition Picasso/Madoura  Diameter: 10 inches.   Ref: Rami?, 475","Pablo Picasso, (Spanish, 1881-1973), Visage No. 101",Thu,6500,6000,8000,3000,1523,United States,7,22
"Signed collotype in colors on arches paper after  Pablo Picasso. ""La Bouteille de Rum"" printed in  1960. Pencil signed and numbered in an edition of  250. Housed in a fine quality frame with linen  liner. Ro Gallery label on verso. Work window +measures 26 1/2"" x 21 1/2"". Frame measures 42 1/2""  x 37 1/2"". Good condition with some mild wear to  frame. Will not ship. Will refer a local shipper.",Pablo Picasso La Bouteille de Rhum Collotype Print,Wed,6500,5000,10000,2500,82,United States,8,71
"PABLO PICASSO (Spanish, 1881-1973)  
""The Knight and the Page"". Signed Picasso l/r and numbered 46/50 l/l.  
Lithograph. Measuring 20 1/2 by 15 inches.","PABLO PICASSO (Spanish, 1881-1973)",Sun,6500,8000,12000,5000,1898,United States,4,23
"Pablo Picasso (Spanish, 1881-1973) 'Portrait de Dora Maar' Lithograph    c.1970, pencil signed lower right, numbered 183/350 lower left, embossed paper mark and printed signature in upper right, depicting a female; having a Guy Spitzer Paris mark en verso with a hand written #183    Height: 35.00 inches, Width: 25.00 inches (unrolled)  Category: Fine Art > Prints    Shipping Status: Due to size, weight, value or shipping complexity, this item must be shipped via a 3rd Party and the shipping cost may be high. We recommend contacting multiple shipping vendors for a quote as the cost may vary greatly. Our clients have used: The UPS Store #3571 (312-226-3333), but you are free to choose your own provider   Approximate Sale Time: 1:48 pm CST    Links to High Resolution Images:  Image #1  Image #2  Image #3  Image #4  Image #5  Image #6  Image #7  Image #8  Image #9  Image #10  Image #11 ","Pablo Picasso (Spanish, 1881-1973) 'Portrait de Dora",Sun,6500,2200,3000,1100,582,United States,7,147
"PABLO PICASSO (1881 - 1973)  MADOURA  Wall-hanging convex plaque, ""Jacqueline's Profile (Profil de Jacqueline),"" edition of 500, France, des. 1956  Glazed earthenware  Stamped MADOURA PLEIN FEU EMPREINTE ORIGINALE DE PICASSO  7 3/8"" sq.  Literature: Alain Ramié, ""Picasso: Catalogue of the Edited Ceramic Works 1947-1971,"" 1988, p. 199, no. 385","PABLO PICASSO; MADOURA Plaque, ""Jacqueline's...""",Sun,6500,2000,3000,1500,176,United States,5,49
"(lot of 2) Pablo Picasso (Spanish, 1881-1973), ""Sueño y mentira de Franco I and II (Dream and Lie of Franco I and II)"" 1937, etchings with aquatint, each stamp signed lower right, each numbered 303/850,  printed by Roger Lacourière, Paris, images (each): 12.5""h x 16.5""w, overall (framed together): 26.5""h x 50.25""w. Note: Accompanied by portfolio and loose sheets of writing. Reference: Bloch, 297-298. Note: Galerie Gold, San Francisco, CA, Appraisal and Invoice signed by Foster Goldstrom Oct 16, 1972, accompanies this lot","Prints, Pablo Picasso, Sueño y mentira de Franco I and",Sun,6500,10000,15000,5000,1401,United States,10,82
"Pablo Picasso (1881-1973) Le Repos de Sculpteur et la Sculpture Surrealiste. Plate 60 from 'La Suite Vollard', B. 169, etching, 1933 on Montval full sheet, signed in pencil  Sheet: 13 3/8"" x 17 5/8""",Pablo Picasso (1881-1973) Le Repos de Sculpteur et la,Sat,6500,6000,8000,3000,996,United States,9,34
"Sujet Colombe (Dove Subject); and Oiseau no. 86 (Bird no. 86), 1959; and 1963.   Two ceramics, including one white earthenware turned vase painted in blue and black with decoration, knife engraving and enamel, and one white earthenware turned plate painted in colors with partial brushed glaze and enamel, dove 5 7/8 x 8 1/4 x 4 in (14.9 x 21 x 10.2 cm)  bird diameter 10 in (25.4 cm).  both inscribed `Edition Picasso', `Madoura', `R 128' (dove), `n.86' (bird) and numbered 498/500 and 86/150 in black on the reverse, dove with Edition Picasso and Madoura Plein Feu pottery stamps on the underside, both in very good condition.   PROVENANCE dove: Madoura pottery studio, Vallauris, 1998 bird: Christie’s New York, April 28, 1998, lot 491",PABLO PICASSO,Mon,6500,3000,5000,1800,1904,United States,2,123
"(PICASSO, PABLO) TZARA, TRISTAN  De Memoire d'Homme. Poeme.  Paris: Bordas, (1950).   Folio, bound as issued in publisher's printed wrappers, imitation vellum dust jacket, cream cloth-backed clamshell case, gilt-lettered spine. Limited edition, one of 30 copies on Hollande van Gelder Zonen paper, signed by Picasso and Tzara on the limitation page, with nine lithographs by Picasso (including title page), and an additional suite of nine lithographs hors-text on japon. Light wear to clamshell case; edge of wraps curled; otherwise fine.   Property from the Collection of Ruth Streiff DePitt","(PICASSO, PABLO) TZARA, TRISTAN. De memoire d'homme. Pa",Wed,6500,1000,2000,500,1923,United States,8,87
"After Pablo Picasso ""Maternit (from the Barcelona Suite)"" color offset lithograph on Arches paper, 1966. Signed lower right and numbered lower left with Arches watermark along left edge. Ed. 58/60. Image: 18.125""H x 16.25""W; Sheet: 29.75""H x 21.75""W. LITERATURE: Czwiklitzer, 231. After Pablo Picasso (Spanish, 1881-1973).","After Pablo Picasso ""Maternit (from the",Wed,6500,3000,5000,1500,789,United States,6,46
"PABLO PICASSO CRUCHON HIBOU PARTIALLY GLAZED CERAMIC JUG; 1955; FROM A LIMITED EDITION OF 500; HEIGHT: APPROX 10.5""; STAMPED AND MARKED 'EDITION PICASSO/MADOURA PLEIN FEU/EDITION PICASSO MADOURA' (UNDERNEATH) (SKU#899.01)",PABLO PICASSO CRUCHON HIBOU PARTIALLY GLAZED CERAMIC JU,Tue,6500,6000,18000,5000,1700,United States,8,29
"PABLO PICASSO (Spanish, 1881-1973)  Tête de Jeune Fille , 1946  Lithograph on Rives paper  12-5/8 x 10-1/4 inches (32.1 x 26.0 cm)  Ed. 12/50  Signed and numbered lower left  Published by Galerie Louise Leiris, Paris   PROVENANCE:Originally purchased from Galerie Louise Leiris, Paris, 1961 (bill of sale verso). LITERATURE:Bloch 393; Mourlot 9.Alternate Artist Spellings: ""Pablo Picasso"", ""Picasso, Pablo"", ""Picasso, Pablo Diego José Francisco de Paula Juan Nepomuceno Crispín Crispiniano de la Santissima Trinidad Ruiz Blasco"", ""Picasso, Pablo Ruiz"", ""Picasso, Pablo Ruiz y"", ""Ruiz Picasso, Pablo"", ""Ruiz y Picasso, Pablo"", ""Ruiz, Pablo"", ""Ruys Picasso, Pablo"", ""Ruys, Pablo""
        ","65367: PABLO PICASSO (Spanish, 1881-1973) Tête de Jeune",Sat,6500,3000,5000,1500,1402,United States,8,95
"Pablo Picasso  (Spanish, 1881-1973)  Plate 23  (from  La S?rie 347 ), 1968  etching  edition 36/50, signed  Picasso  (lower right)  12 1/4 x 16 inches.   Ref: Bloch, 1502","Pablo Picasso, (Spanish, 1881-1973), Plate 23 (from La",Thu,6500,3000,5000,1500,1677,United States,8,27
"Pablo Picasso  (Spanish, 1881-1973)  Plate 18  (from  La Serie 347 ), 1968  aquatint with etching  edition 35/50, signed  Picasso  (lower right)  14 1/4 x 10 3/4 inches.   Ref: Bloch, 1498","Pablo Picasso, (Spanish, 1881-1973), Plate 18 (from La",Thu,6500,4000,6000,2000,1677,United States,8,30
Gouache on paper 11.3/4 x 9.1/8 in. Dated 1938. Private collection,Pablo PICASSO (1881-1973). Spain,Tue,6500,2500,5000,1000,902,United States,4,11
"Pablo PicassoDivers and Beach Scene (2)   1956  Each a convex wall plaque of white earthenware clay, engraving accentuated with oxidized paraffin, glaze bath  From the edition of 500 and 450  Madoura  Divers: Impressed with ""Madoura Plein Feu"" and ""Empreinte/Originale de/Picasso"" verso; Beach Scene: Impressed ""Empreinte/Originale de/Picasso"" and ""Madoura Plein Feu"" verso  Divers: 7.375"" x 7.5""; Beach Scene: 9.75"" x 9.625""  Ramié 376 (Divers) and 389 (Beach Scene)  Literature: Ramié, Alain. Pablo Picasso: Catalogue of the Edited Ceramic Works 1947-1971. Madoura: Galerie Madoura, 1988. #376, #389.   Estimate:  $3000 - $5000","Pablo Picasso, Divers and Beach Scene (2)",Sun,6500,3000,5000,1500,1520,United States,7,89
"Pablo Picasso (1881-1973)  Lozenge with Mask , 1956  Red earthenware hexagonal tile, painted in black and white  15-1/2 x 7-3/4 x 1-1/4 inches (39.4 x 19.7 x 3 cm)  Ed. 30/350  Numbered and inscribed 'J. 172,' with the Madoura Plein Feu and Edition Picasso stamps on the reverse  LITERATURE:A. Ramié, 345.Alternate Artist Spellings: ""Pablo Picasso"", ""Picasso, Pablo"", ""Picasso, Pablo Diego José Francisco de Paula Juan Nepomuceno Crispín Crispiniano de la Santissima Trinidad Ruiz Blasco"", ""Picasso, Pablo Ruiz"", ""Picasso, Pablo Ruiz y"", ""Ruiz Picasso, Pablo"", ""Ruiz y Picasso, Pablo"", ""Ruiz, Pablo"", ""Ruys Picasso, Pablo"", ""Ruys, Pablo""
        ","69170: Pablo Picasso (1881-1973) Lozenge with Mask, 195",Tue,6500,4000,6000,2000,783,United States,8,95
"Pablo Picasso (1881-1973)  Codiga , 1959  Red earthenware dish painted in black  16-1/4 x 16-1/4 inches (41.4 x 41.4 cm)  Ed. 14/50  With the Madoura Plein Feu and Empreinte Originale de Picasso stamps on the underside  LITERATURE:Ramié, 429.Alternate Artist Spellings: ""Pablo Picasso"", ""Picasso, Pablo"", ""Picasso, Pablo Diego José Francisco de Paula Juan Nepomuceno Crispín Crispiniano de la Santissima Trinidad Ruiz Blasco"", ""Picasso, Pablo Ruiz"", ""Picasso, Pablo Ruiz y"", ""Ruiz Picasso, Pablo"", ""Ruiz y Picasso, Pablo"", ""Ruiz, Pablo"", ""Ruys Picasso, Pablo"", ""Ruys, Pablo""
        ","69173: Pablo Picasso (1881-1973) Codiga, 1959 Red earth",Tue,6500,3000,5000,1500,783,United States,8,82
"PABLO PICASSO (SPANISH 1881-1973), COLOR LITHOGRAPH, 150/200, 21"" X  29"", ""LA COLOMBE DE LA PAIX"":Pencil signed; framed.","092043: PABLO PICASSO (SPANISH), COLOR LITHOGRAPH",Sun,6500,6000,8000,4500,2129,United States,6,17
"Partially glazed ceramic pitcher  France, circa 1949  Pablo Picasso (1881-1973) – Spanish Cubist painter and printmaker  Stamped on the base ‘MADOURA PLEIN FEU’ / ‘DAPRES PICASSO’   Edition of 200  For reference, see Ramié 83  Dimensions (height x circumference): 5 ¼ x 14 ¼ in. (13.3 x 36.2 cm.)  Very good condition  Estimate $6,000-$8,000 While working in the corner of the Musée d’Antibes, Pablo Picasso discovered an injured owl, whom he tamed. Named Paloma, the owl went with the artist whenever he moved between Paris and the Côte d’Azur. The owl appears most frequently and in more forms and shapes of ceramics than any other animal – with the possible exception of the bull – in Picasso’s oeuvre. This “Petite Chouette” is in the form of a small pitcher with playful designs. The unglazed outside and glazed interior keeps water from seeping into this porous material.   Executed in 1949, this partially glazed ceramic pitcher is stamped, from the edition of two hundred. It measures 5 ¼ inches in height. Minor scuffs on base, typical of the material. Otherwise in overall good condition.   Pablo Picasso (Spanish, 1881-1973) A prolific and tireless innovator of art forms, Pablo Picasso impacted the course of 20th-century art with unparalleled magnitude. Inspired by Primitivism and developments in the world around him, Picasso contributed significantly to a number of artistic movements, notably Cubism, Surrealism, Neoclassicism, and Expressionism. Along with Georges Braque, Picasso is best known for pioneering Cubism in an attempt to reconcile three-dimensional space with the two-dimensional picture plane. Picasso’s sizable oeuvre includes over 50,000 paintings, prints, drawings, sculptures, ceramics, theater sets, and costume designs which can be found in public and private collections worldwide.   Shipping costs excl. statutory VAT and plus 2,5% (+VAT) shipping insurance.","Pablo Picasso, Ceramic Pitcher, Petite Chouette,",Sat,6500,6000,8000,4500,1136,United States,6,289
"Pablo Picasso (Spanish, 1881-1973)  Le Viol II  (from  La Suite Vollard ), 1933  Drypoint on Montval laid paper  11-3/4 x 14-3/8 inches (29.7 x 36.6 cm)  Ed. 250  Signed in pencil in lower margin  Published by A. Vollard, Paris  Printed by Lacourière, Paris  LITERATURE:Bloch, 180;Baer, 338 B.d.Alternate Artist Spellings: ""Pablo Picasso"", ""Picasso, Pablo"", ""Picasso, Pablo Diego José Francisco de Paula Juan Nepomuceno Crispín Crispiniano de la Santissima Trinidad Ruiz Blasco"", ""Picasso, Pablo Ruiz"", ""Picasso, Pablo Ruiz y"", ""Ruiz Picasso, Pablo"", ""Ruiz y Picasso, Pablo"", ""Ruiz, Pablo"", ""Ruys Picasso, Pablo"", ""Ruys, Pablo""
        ","70260: Pablo Picasso (Spanish, 1881-1973) Le Viol II (f",Sat,6500,4000,6000,2000,975,United States,9,91
"Visage no. 203 (Face no. 203), 1963.   White earthenware round plate painted in gray patina and colors with enamel and partial brushed glaze, diameter 10 in (25.4 cm).  inscribed `Edition Picasso', `Madoura', `N 203' and numbered 147/150 in black on the reverse, in very good condition.",PABLO PICASSO,Mon,6500,4000,6000,2400,1904,United States,2,46
